,user_id,age,drinks_coffee,height,drinks_tea,cs_student
82,23886,>=21,1,72.38710499087867,0,1
83,10560,<21,0,68.21612172457581,1,1
84,21090,<21,0,64.34713232521003,0,0
85,10008,>=21,1,67.15416297798684,0,0
86,23907,<21,1,63.65281373981986,1,1
87,15234,>=21,1,71.04207123207568,0,1
88,16191,<21,0,66.58817514860318,1,0
89,18045,<21,0,69.4760948184243,0,1
90,10608,<21,0,66.20133490571004,0,0
91,23193,<21,1,64.8174830142669,1,1
92,21231,<21,0,67.58460466985359,0,0
93,7266,>=21,1,69.54005180757561,1,1
94,21387,>=21,1,66.49148410366243,1,1
95,23370,>=21,0,69.31366669148967,1,0
96,20715,>=21,1,69.54394437262181,0,1
97,16995,<21,0,63.64788437283888,0,0
98,17259,<21,0,61.54368960552733,0,1
99,7764,<21,0,70.80435411060385,0,0
100,12444,>=21,0,71.98980987280619,0,1
101,13902,>=21,1,66.75384330711395,1,1
102,13161,<21,0,64.776839110626,0,0
103,24492,>=21,1,69.60590617822129,0,0
104,5532,<21,1,65.07860898062019,0,1
105,7341,>=21,1,68.90769246258985,1,1
106,10278,>=21,1,68.84982149767833,0,0
107,7836,<21,0,68.97931765333486,1,0
108,21357,>=21,1,71.82734810726959,0,1
109,15918,>=21,1,70.01504191863707,0,1
110,8202,<21,1,63.59737385498453,0,1
111,13878,<21,1,64.19929239836176,0,1
112,11298,<21,0,63.700866977868465,0,1
113,6249,<21,0,67.39420515643016,0,0
114,18327,>=21,1,68.9399254706523,1,1
115,16074,>=21,1,68.93497082741952,0,1
116,22917,<21,0,71.51095287490983,0,1
117,20250,<21,0,63.86799676297737,0,0
118,7494,>=21,1,67.54790131675037,0,1
119,9831,<21,0,67.56157610210845,0,0
120,16656,<21,0,69.74824478194147,0,0
121,7278,<21,0,67.10376990925036,0,0
122,7128,<21,0,70.04590241753385,0,0
123,11406,>=21,1,70.44097517385953,0,1
124,15372,<21,1,65.91934980111722,1,0
125,20964,>=21,1,69.31909551293673,1,1
126,21648,<21,0,66.68279146214705,0,0
127,13824,<21,0,66.79549832436287,1,0
128,10380,>=21,1,72.19215768155853,0,1
129,21114,<21,0,59.89328462891788,1,0
130,13170,>=21,1,68.61793909702314,0,1
131,24153,<21,0,68.41820467688675,0,0
132,6615,>=21,1,67.54160581974658,0,1
133,12447,>=21,1,67.26440021221777,1,1
134,11370,<21,0,62.54400048028881,1,0
135,14694,>=21,1,66.94213742161644,0,1
136,18978,<21,0,72.72117585275862,0,0
137,13470,>=21,1,68.45982812220518,0,1
138,6513,>=21,1,70.17220091832036,0,1
139,11577,>=21,1,71.36655671298608,0,1
140,7356,>=21,1,70.40260680732452,0,1
141,22470,<21,0,67.94225016084548,0,0
142,10287,<21,0,67.82526798624889,1,0
143,7869,>=21,1,66.61778936834004,0,1
144,21978,<21,0,64.85182467525007,1,0
145,12861,>=21,1,68.5716757856094,0,1
146,13050,>=21,1,68.95244425277643,1,1
147,24288,>=21,1,68.44881580895013,1,0
148,9093,<21,1,63.401727345423936,0,1
149,23238,>=21,1,70.24507211471087,0,0
150,21147,<21,0,71.53443232146032,1,0
151,6642,<21,1,65.05696202485446,1,0
152,15870,<21,0,66.14760221677598,0,0
153,10266,>=21,1,66.10805162153527,0,1
154,19152,<21,0,66.94481037434515,1,1
155,20520,>=21,1,70.18668374845112,1,0
156,16038,>=21,1,68.593410735958,0,1
157,16971,>=21,1,66.05088924057131,0,0
158,22833,>=21,1,68.89914992064342,1,1
159,23835,>=21,1,71.98649256432178,0,1
160,12624,>=21,1,69.92876079301661,0,1
161,16719,<21,0,69.25053880157573,1,0
162,21321,>=21,1,70.67057159751634,1,1
163,17298,<21,0,60.799211557453845,1,0
164,24186,>=21,1,70.86789762181483,0,0
165,21483,>=21,0,70.73805817932241,0,1
166,18897,<21,1,66.20915568565428,1,1
167,13827,>=21,1,66.67020308096781,0,1
168,23514,>=21,1,69.40845806028396,0,1
169,9243,>=21,1,65.97142928612449,1,1
170,6279,<21,1,63.83008111088385,0,1
171,23802,>=21,1,66.26462328161733,0,1
172,10056,>=21,1,68.24951766580001,1,1
173,5664,>=21,1,71.42660168448259,1,1
174,24168,<21,1,63.285464314710104,0,1
175,16113,>=21,1,70.23809008797652,1,1
176,14280,>=21,1,71.2197109287731,0,0
177,24225,<21,0,56.21949210533291,0,0
178,15120,>=21,1,69.99651022742596,1,1
179,23652,>=21,1,70.52430795229888,1,1
180,17436,<21,0,61.7779946160804,1,0
181,23358,>=21,1,70.43367955737641,0,1
182,13908,>=21,1,69.97024808119859,1,1
183,16491,>=21,1,68.07751353977578,1,1
184,10476,>=21,1,68.63940849380322,1,1
185,12987,>=21,1,67.9856664347266,1,1
186,18510,>=21,1,69.706590000865,1,1
187,6216,>=21,1,68.69615434592531,0,1
188,9327,>=21,1,70.85573550330541,0,1
189,8415,<21,1,64.33150237454169,1,1
190,20532,<21,0,65.2685868172165,1,1
191,11847,>=21,1,68.9449467387721,0,1
192,20346,>=21,1,71.20160593574866,0,1
193,19965,>=21,1,67.60220488936933,0,1
194,16407,>=21,1,69.60279833696103,0,1
195,14211,<21,0,64.52719964361482,1,0
196,20220,<21,0,68.64072757443084,0,1
197,21516,<21,0,61.17763133802707,0,1
198,17805,>=21,1,67.50679553767438,0,1
199,23016,>=21,0,72.36426704359361,0,0
200,21078,>=21,1,70.56770572311042,0,1
201,15273,<21,0,64.14422177927014,1,1
202,19629,<21,0,65.52855786032184,1,1
203,10101,<21,0,69.58663505452742,0,0
204,12663,>=21,1,69.6931873595083,0,1
205,5826,>=21,1,68.62188291752018,0,1
206,9639,<21,0,68.71745207263324,1,1
207,20823,>=21,1,68.72466824392347,0,1
208,22206,<21,0,64.98100351663662,0,0
209,19686,>=21,1,73.99621281970886,1,1
210,10137,<21,0,71.29971469665564,0,0
211,10743,>=21,1,66.68916070583671,1,1
212,23232,>=21,1,68.77792266697453,0,1
213,23508,>=21,1,69.94976209179515,0,1
214,16812,>=21,0,70.61982930631065,1,0
215,7815,<21,0,59.98926531505954,1,0
216,5841,<21,0,63.98319076294669,1,0
217,23235,>=21,1,71.01812657338267,0,1
218,20364,>=21,1,69.0495637172414,0,1
219,10065,>=21,1,69.00844791614882,0,1
220,13767,>=21,1,68.16862810745747,1,0
221,15246,>=21,1,69.18988235728492,0,1
222,8679,>=21,1,69.1096221530025,1,1
223,12984,>=21,1,69.46007006469921,0,1
224,22212,>=21,1,67.99506013071196,0,1
225,6033,>=21,1,66.9814669526991,1,1
226,12078,>=21,1,69.76269368605584,1,1
227,14547,>=21,1,67.6610975493615,1,1
228,9921,>=21,1,64.53159856764499,0,0
229,21951,>=21,1,70.63019046237494,0,1
230,11373,>=21,1,70.05588975722621,0,0
231,15228,<21,1,64.3650560863057,1,1
232,8487,<21,0,65.62587072212132,0,0
233,13323,>=21,1,72.26993728943567,0,1
234,12165,>=21,1,72.78946754867924,0,1
235,9495,>=21,1,72.91148104417148,0,1
236,23220,>=21,1,67.55474573564094,0,1
237,23697,<21,0,64.35657257711543,0,0
238,20343,<21,0,68.80506435213718,0,0
239,15195,>=21,1,69.69747590815479,1,1
240,5766,<21,0,64.7060226154437,1,0
241,16053,<21,0,64.70227179769373,0,0
242,9804,>=21,1,68.21367707965565,0,1
243,18384,>=21,1,66.57330959055335,1,1
244,12378,>=21,1,71.7714378114667,0,1
245,21804,<21,0,63.47564640200054,0,0
246,13770,>=21,1,67.11772225045361,0,1
247,10725,>=21,1,67.7619163065249,0,0
248,19881,>=21,1,68.21302227679723,1,1
249,17373,<21,0,58.900279809469716,0,1
250,14823,<21,0,63.012516082349755,1,0
251,7938,>=21,0,71.84792578776205,0,0
252,13710,>=21,1,65.56497140552803,0,0
253,17124,>=21,0,69.80200276221858,0,0
254,9546,>=21,1,69.57395174487633,0,1
255,6138,>=21,1,67.58009585131275,1,1
256,19587,>=21,1,70.48042314933068,0,1
257,5817,>=21,1,67.90958843810803,0,1
258,20793,<21,0,66.0634893272809,1,0
259,23976,<21,0,67.1607570012584,0,0
260,6933,>=21,1,70.63549689910553,0,0
261,8451,<21,0,63.037808238988454,0,1
262,8226,>=21,1,71.22259949072641,0,1
263,6090,<21,1,62.054746536062495,1,0
264,22422,>=21,1,66.02603592969463,0,0
265,20922,>=21,1,69.54623453484466,0,1
266,10170,<21,0,68.27354636869276,0,1
267,15783,>=21,1,71.09281801295685,1,1
268,23025,<21,1,63.74597052877731,0,1
269,19575,>=21,1,69.67821912736592,0,1
270,5718,>=21,1,72.20796169768683,1,1
271,6993,<21,0,68.37449899794244,1,0
272,12552,<21,1,64.19877026077698,1,1
273,19716,>=21,1,68.62801000636757,0,1
274,12261,>=21,1,70.42407382834409,0,1
275,15075,<21,1,63.08874244733189,0,1
276,5619,>=21,1,66.98041042960247,0,0
277,18999,<21,0,71.53535992453617,0,0
278,11949,>=21,1,70.9434974058502,1,1
279,14157,<21,0,63.84479455084652,0,0
280,13842,<21,0,67.73255822624371,1,0
281,15264,<21,0,64.96576900261647,0,0
282,15201,<21,0,67.20337788136665,1,0
283,20958,<21,0,65.63372791673446,0,0
284,10539,>=21,1,70.25461894499657,0,1
285,19998,<21,1,65.47916037099091,1,1
286,7677,>=21,1,67.21576615181839,0,1
287,21546,>=21,1,69.22082742380059,0,1
288,15534,<21,0,63.16481580387961,1,0
289,16059,<21,0,57.56592147261414,1,1
290,6585,<21,1,65.45700457762361,0,0
291,18312,>=21,1,67.81352573388358,0,0
292,15396,<21,0,66.35610449058731,0,0
293,6129,<21,0,62.703179602299386,1,1
294,9582,>=21,1,71.27184346601295,0,0
295,16125,<21,0,61.7357363267292,0,0
296,19572,>=21,1,70.83502772429476,0,1
297,23202,>=21,1,69.52540125694149,0,1
298,8532,>=21,1,65.1686491396311,1,0
299,11397,>=21,1,70.25882077627757,0,0
300,17799,<21,0,69.28733754921441,1,0
301,23520,>=21,1,71.03036393497398,0,0
302,11913,>=21,0,69.52055302200418,0,0
303,14436,>=21,1,69.78386253384964,0,1
304,8745,<21,1,62.62457305317513,0,1
305,10461,>=21,1,68.75648464647558,1,1
306,13620,<21,0,62.77594215148144,1,1
307,15987,>=21,1,69.1271344334545,0,0
308,14175,<21,1,63.677569718827094,1,1
309,20778,>=21,1,65.53522488258317,0,1
310,23394,<21,1,64.39366784546854,1,1
311,7476,<21,0,66.23311887826765,0,1
312,15267,>=21,0,69.24814556705316,0,0
313,17355,<21,0,62.525265653204066,0,0
314,24537,<21,0,67.25428059248489,0,0
315,12681,<21,0,62.49719470837832,0,0
316,15336,>=21,1,69.69555131479886,0,1
317,9099,<21,0,67.07311392334262,0,0
318,9156,<21,0,64.03555046538486,0,0
319,5622,<21,0,67.76211801512935,1,0
320,21798,>=21,1,69.05538345435403,0,1
321,13953,<21,0,64.98734172550364,0,0
322,18972,>=21,1,69.53497215385184,1,1
323,22416,>=21,1,68.0930754376506,1,1
324,9714,>=21,1,66.00617540834536,0,1
325,19566,>=21,1,73.17342190569744,0,1
326,14832,>=21,1,69.06801692120682,1,0
327,18564,>=21,1,72.6806890608559,0,1
328,10689,>=21,1,72.12599045999434,1,1
329,10530,>=21,1,68.49635548436383,1,1
330,7371,>=21,1,70.32864632989875,0,1
331,14451,<21,0,66.09721839957697,0,0
332,21630,>=21,0,72.22294555286527,1,0
333,6972,<21,0,68.53660664072986,0,0
334,7839,>=21,1,70.7258956772026,0,1
335,23460,<21,0,67.7385908468902,1,0
336,15489,>=21,1,69.9325948909626,1,0
337,23571,>=21,1,70.197313861255,1,1
338,13749,<21,0,67.97156936535228,1,1
339,6375,<21,0,65.9039730876914,1,0
340,6624,>=21,1,67.91438209531529,1,1
341,14442,>=21,1,69.63554682026151,1,1
342,8880,<21,0,63.24035429422768,1,0
343,13641,>=21,1,69.61979509460197,0,0
344,6426,>=21,1,69.87735448244115,0,1
345,8691,<21,0,66.93530205243485,1,0
346,16767,>=21,0,70.56373273110918,1,1
347,19281,<21,0,68.90666189999213,1,0
348,6165,>=21,1,72.8787452509645,1,1
349,22155,<21,0,65.93111448308943,1,1
350,24387,>=21,1,71.19965483838179,0,0
351,7440,>=21,1,70.18605903064818,0,0
352,23748,>=21,1,69.49713081972307,0,1
353,5883,>=21,1,69.10713046903204,0,1
354,7329,>=21,1,66.62088801803951,0,1
355,10014,>=21,1,69.35683618223536,1,1
356,24243,>=21,1,68.52340936367952,0,0
357,15399,<21,0,63.62946867785469,1,0
358,22149,>=21,1,75.13106905042387,0,1
359,11313,>=21,1,71.14397628311244,1,1
360,7062,<21,1,65.14875455434715,0,0
361,22743,>=21,0,68.32501165310697,0,0
362,16161,<21,0,65.33958381894206,0,0
363,20877,<21,1,63.55390646041082,1,1
364,9903,<21,1,64.59976877574907,0,1
365,10860,>=21,1,71.43979143756077,1,1
366,14970,>=21,1,74.0252009290993,0,0
367,10881,>=21,1,70.06483255754213,0,0
368,15543,<21,1,63.973306114360625,1,1
369,10818,>=21,1,74.0705794128193,0,0
370,6096,>=21,1,65.80337245289424,0,0
371,13353,>=21,1,71.46331987737943,0,0
372,10044,>=21,1,68.50631951762159,0,1
373,20730,>=21,1,65.6250622325134,1,1
374,12195,>=21,1,65.98221518968676,0,1
375,17322,>=21,1,68.26095395782177,0,1
376,14226,>=21,1,71.62648545582452,0,1
377,13635,<21,0,65.27488335465294,1,0
378,9810,>=21,1,70.56817623811716,0,1
379,13428,>=21,1,69.66531440703088,0,1
380,9114,>=21,1,70.91124425531456,1,1
381,7809,>=21,1,67.28836433837387,1,0
382,14646,<21,0,59.229879804664876,0,0
383,12618,<21,0,64.07154583350528,0,0
384,9351,>=21,1,66.64671218821091,0,0
385,17319,>=21,1,67.74193736062719,0,1
386,12888,>=21,1,67.38408408020184,0,1
387,18573,<21,0,65.29864044264902,0,0
388,22800,>=21,1,65.21693821263415,0,1
389,19542,<21,0,64.97906202189276,0,0
390,7770,<21,0,69.05528723587096,1,0
391,18660,>=21,1,68.71512955859355,1,1
392,22737,>=21,1,69.8422968378113,0,1
393,19041,>=21,1,70.13610243071861,1,0
394,6069,<21,0,65.95540966718845,1,0
395,10260,<21,0,61.49735352715619,0,0
396,15672,<21,0,63.405626285407344,0,0
397,7137,<21,0,65.67520251019799,0,0
398,24024,<21,0,62.769606674542715,0,0
399,22146,<21,0,62.99172925581528,1,0
400,12840,<21,0,69.83135893226529,0,0
401,8049,>=21,0,73.25898317672626,0,0
402,19014,<21,0,62.477232367018786,1,0
403,23589,<21,0,67.89640526152589,1,0
404,8613,>=21,0,68.8795403427581,0,1
405,8721,>=21,1,69.21109021496835,1,1
406,12351,>=21,1,68.69818955231644,1,0
407,12129,<21,0,65.09463548490473,1,0
408,11778,>=21,1,70.30991751206582,0,0
409,22293,>=21,1,68.84266629794797,1,1
410,22545,>=21,1,71.5104047598479,0,0
411,23349,>=21,1,67.38735206099508,1,1
412,8385,<21,0,60.88227233643471,1,0
413,11424,>=21,1,72.7721036580325,1,0
414,20538,>=21,1,73.2768348133488,1,0
415,17331,>=21,1,66.5650183902681,1,1
416,18780,>=21,1,70.11801173744009,1,1
417,20868,>=21,1,69.5753824639134,0,1
418,22920,>=21,1,68.52819079923215,0,1
419,22398,>=21,1,69.97748733903272,0,0
420,5799,>=21,1,68.21860419529408,1,1
421,8916,<21,1,65.18883324211177,0,1
422,10752,>=21,1,68.05380712735398,0,1
423,10224,<21,0,69.03505894372412,0,1
424,19140,<21,0,63.024001339240144,0,0
425,13569,<21,0,66.98369764356963,1,1
426,22623,<21,0,67.44418094267122,1,0
427,13629,>=21,1,70.0416628917193,0,1
428,16155,>=21,1,70.16439437432831,1,0
429,14106,>=21,1,67.91573095053735,0,1
430,11802,<21,0,73.11209362523748,0,0
431,6468,>=21,1,67.21752581082829,1,1
432,8394,>=21,1,67.73169493619743,0,1
433,18468,>=21,0,72.06084748621862,0,0
434,21903,<21,0,64.22938929116503,1,1
435,11283,<21,0,61.13140904540342,0,0
436,16896,>=21,1,67.56379952349934,0,1
437,15561,<21,1,62.698501647106774,0,1
438,13686,<21,1,64.61557758846394,0,1
439,7899,<21,1,62.70967429747778,0,1
440,14643,<21,0,65.8467823386774,0,0
441,5784,<21,0,68.98027208597593,1,0
442,22752,<21,1,64.05617926777225,1,1
443,10587,<21,0,61.04655400825759,1,0
444,22182,<21,0,64.68826775478999,1,0
445,8535,>=21,1,66.89679137949368,1,0
446,20556,<21,0,67.57275615132352,0,0
447,11883,<21,0,67.24447358901732,0,0
448,11664,>=21,1,69.23211360183254,0,0
449,23658,>=21,1,65.91097750600132,0,1
450,12990,<21,0,65.28331912923599,0,0
451,22500,>=21,1,68.34945003151131,0,1
452,6801,<21,0,64.2252798929524,1,1
453,13734,>=21,0,71.1788519371519,1,0
454,18852,>=21,1,70.29049100257302,0,1
455,20070,>=21,0,70.55954442930152,0,1
456,9333,>=21,0,74.64634967460094,0,0
457,21774,>=21,1,70.21236238071728,1,0
458,13182,<21,0,69.66483571307171,1,0
459,15819,>=21,1,70.4414821772416,0,1
460,20292,<21,0,67.03325200410171,1,0
461,13176,<21,0,62.9359197995515,0,0
462,9330,>=21,1,72.41820508184094,0,1
463,5568,<21,0,66.47610564407636,0,0
464,10158,>=21,1,69.02490185811436,0,1
465,12948,>=21,1,70.71394000571097,1,1
466,8601,>=21,1,69.10715274818732,1,1
467,22809,>=21,1,71.05267912945659,0,1
468,13914,>=21,1,67.33270157931965,1,1
469,18150,>=21,1,68.71782172808189,1,1
470,5796,>=21,1,68.75459431861894,1,0
471,8118,<21,0,65.38731506991665,0,1
472,10248,<21,0,65.23174788849478,0,0
473,21996,<21,0,65.17822791065299,0,0
474,21153,>=21,1,70.05098017530567,0,1
475,24585,<21,0,66.15471170103301,0,0
476,11184,>=21,1,67.31088777069732,1,1
477,12519,<21,0,69.06800211215982,0,0
478,16551,>=21,1,69.69017033150293,0,0
479,10146,>=21,1,68.98861210871411,0,1
480,7179,>=21,1,69.74382211307302,0,1
481,21837,<21,0,66.99503116845356,0,0
482,9675,<21,0,66.21003533605301,0,1
483,5553,>=21,1,69.5918520016296,0,0
484,7086,<21,1,63.80030488252636,0,1
485,19317,<21,0,67.091262508939,0,0
486,14850,<21,0,68.53963220497702,1,0
487,11463,>=21,1,68.36887384850907,0,1
488,23280,>=21,0,67.00229296973279,0,0
489,5790,>=21,1,70.81896250745655,0,1
490,6225,<21,0,68.35400106017828,1,0
491,9135,<21,0,63.31258378542852,0,1
492,19077,<21,0,69.27940661179663,0,0
493,10866,>=21,1,68.70867128915279,1,1
494,9339,>=21,1,71.60720823702617,0,1
495,11499,>=21,0,70.85350866331667,1,0
496,23418,>=21,1,68.32067117177057,0,1
497,16959,<21,1,63.2703118800307,0,1
498,19959,<21,1,65.36682126143472,0,0
499,11043,>=21,1,67.23399334739197,1,0
500,18429,<21,0,64.59047522485001,0,1
501,15858,>=21,1,68.27594445141939,1,1
502,19764,<21,0,68.95470800305505,0,0
503,15717,>=21,0,70.78918401193194,1,0
504,24336,>=21,1,67.9776282514527,0,1
505,18543,>=21,1,70.38859085330469,1,1
506,16518,<21,0,68.25559640859247,0,0
507,8340,>=21,1,70.16624127766082,0,1
508,10914,>=21,1,71.62972865835012,0,1
509,6456,>=21,1,70.58265853108334,0,1
510,23385,>=21,1,68.3740435505723,0,1
511,9276,>=21,1,70.82556420168122,0,1
512,6498,<21,0,68.43137153400757,1,0
513,9996,<21,1,65.06231347715557,0,0
514,9615,>=21,1,66.81119253234256,1,1
515,10506,>=21,1,70.54282484615004,1,1
516,21048,>=21,1,70.52963320671599,0,1
517,10311,<21,1,63.14240802516225,1,1
518,16665,>=21,0,72.84594238566805,1,0
519,23805,<21,0,67.46363377627058,0,0
520,17496,>=21,1,73.29734005077368,0,0
521,15381,>=21,1,70.39391249699375,0,1
522,5808,<21,0,62.85252367295116,0,1
523,6621,>=21,1,73.49987355275883,0,1
524,19011,>=21,1,69.21424181806722,0,0
525,10326,>=21,1,68.05157080877392,1,1
526,14943,<21,0,59.95100244005347,1,0
527,19326,<21,0,65.10219937695602,0,0
528,10977,>=21,1,70.61896089124444,0,1
529,9147,<21,0,64.73567802581104,0,0
530,5958,<21,1,64.24785388958291,0,1
531,22986,>=21,1,69.45794752754479,0,1
532,21336,>=21,1,71.31808360419278,1,1
533,6201,<21,1,63.36022876719197,0,1
534,9165,>=21,1,65.46413692656498,1,1
535,15291,>=21,1,71.00571511552042,1,1
536,7542,<21,0,65.07350760574653,0,0
537,13779,>=21,1,66.85872716697173,1,1
538,20115,>=21,1,71.74433241074499,0,0
539,20304,>=21,1,70.11468308957848,0,1
540,21183,>=21,0,69.20549654543258,0,0
541,11760,>=21,1,71.61075697454865,1,1
542,8961,>=21,1,72.47291351430118,1,1
543,18678,<21,0,71.86044057449324,1,1
544,19560,>=21,1,70.82423845087945,1,1
545,15927,>=21,1,67.89313899248322,1,0
546,20649,>=21,1,68.67707479159334,1,1
547,10683,<21,1,63.6621480190474,1,1
548,9252,<21,0,69.48110153363525,1,0
549,12312,<21,0,67.37737166851639,0,0
550,9564,>=21,1,71.3701345275463,0,1
551,17556,>=21,1,66.11241377153863,1,1
552,20886,>=21,1,69.49357680637408,0,1
553,16452,>=21,1,69.07152089045178,0,1
554,10440,<21,0,59.56047488989986,1,0
555,13962,>=21,1,72.82747275087358,0,0
556,20472,>=21,0,70.85504737337726,0,1
557,18300,<21,1,64.05424717846482,1,1
558,23865,>=21,1,67.90361078246103,1,1
559,19164,<21,0,63.29965613053282,0,0
560,21873,>=21,1,65.55738245163161,1,1
561,9912,<21,0,63.79661307858709,1,0
562,13224,>=21,1,69.1493962496057,0,1
563,5895,>=21,1,67.93347163995801,0,1
564,24549,<21,0,66.24567455992685,1,0
565,23325,<21,0,63.73131037331352,0,1
566,14136,<21,0,63.831452929868576,0,1
567,21420,>=21,0,73.642595490611,0,1
568,18627,>=21,1,68.652146789319,0,1
569,13410,<21,0,61.59755698882866,0,1
570,11271,<21,0,65.80904247470485,0,0
571,17370,<21,1,63.781811427124126,0,1
572,11061,>=21,1,73.08363552774125,0,1
573,18516,>=21,1,72.71586169510174,1,1
574,6477,>=21,1,69.52645915879053,0,1
575,23160,<21,0,60.66068334302989,1,0
576,12144,<21,0,63.804227805490214,0,0
577,16710,>=21,1,69.5986029976755,1,1
578,10521,<21,0,70.24825999747611,0,0
579,24063,<21,0,66.03272082448622,1,0
580,24303,<21,0,64.89453122513856,1,1
581,6039,>=21,1,68.85232345739439,0,1
582,12696,<21,0,63.32649035451538,1,0
583,15675,>=21,1,67.25285893244569,0,1
584,11808,>=21,1,70.3169104132114,0,1
585,17862,>=21,1,67.45635177875886,0,1
586,23259,<21,0,63.55204158104404,0,0
587,5823,<21,1,63.25643884636918,0,1
588,17391,>=21,1,67.44483481485811,0,1
589,18591,>=21,1,66.68678545881663,1,1
590,10815,<21,0,64.3059011020813,0,1
591,23343,>=21,1,71.52114716736588,0,1
592,6894,>=21,1,65.01326435014752,0,1
593,11964,>=21,1,67.24150817159507,0,1
594,18426,<21,1,62.782455382541215,0,1
595,8052,>=21,1,74.08915588159455,1,1
596,17292,<21,0,67.00273676782561,0,0
597,20760,>=21,1,67.68128096103311,0,1
598,16566,>=21,1,70.7792868284444,0,1
599,12909,>=21,1,68.29663068048039,0,0
600,17670,>=21,1,69.09256549890664,1,1
601,12135,<21,0,63.721899807472745,0,0
602,22056,>=21,1,69.42296789123735,0,1
603,22380,>=21,1,69.98598889027473,1,1
604,13605,<21,0,62.036123162480486,0,0
605,14670,<21,0,64.21450816942746,1,0
606,6234,<21,1,63.63084424116536,0,1
607,14007,<21,1,63.020141147822685,1,1
608,14244,<21,0,66.24650944589564,0,1
609,6768,>=21,1,65.64073971936892,1,0
610,13926,<21,0,69.83185618041315,0,0
611,18945,>=21,1,65.4435290201327,0,1
612,10854,<21,0,60.87008150632406,0,1
613,13320,>=21,1,68.13037395882735,1,0
614,19266,>=21,1,69.06572173789866,1,1
615,19779,>=21,1,70.63592645951806,1,1
616,7890,>=21,1,69.45935413897358,0,1
